report_id,report_date,category,content_type,reported_user_id,region,status,resolution_time_hours,decision,reviewer_type,queue_name,reporter_user_id
8709,2024-11-01,harassment,comment,58,Brazil,resolved,7.0,removed,auto,abuse_queue,5993
8710,2024-06-14,hate,comment,182,US,resolved,42.0,removed,human,abuse_queue,2072
8711,2024-10-05,hate,video,4852,Brazil,resolved,27.0,removed,human,abuse_queue,3609
8712,2024-02-28,copyright,video,1653,Germany,resolved,2.0,removed,auto,copyright_queue,6445
8713,2024-03-30,spam,comment,3334,Brazil,resolved,2.0,warned,auto,spam_queue,2471
8714,2024-11-26,spam,comment,636,India,resolved,4.0,removed,auto,spam_queue,7965
8715,2024-07-12,harassment,comment,187,India,resolved,51.0,removed,human,abuse_queue,3065
8716,2024-05-02,hate,short,780,US,resolved,56.0,removed,human,abuse_queue,3157
8717,2024-05-15,spam,comment,3544,India,resolved,4.0,removed,auto,spam_queue,6716
8718,2024-05-18,spam,video,6,Brazil,resolved,5.0,warned,auto,spam_queue,5218
8719,2024-08-16,spam,video,2178,UK,resolved,4.0,removed,auto,spam_queue,1922
8720,2024-09-30,copyright,comment,1756,US,resolved,15.0,removed,human,copyright_queue,219
8721,2024-02-19,hate,short,57,Brazil,resolved,13.0,removed,auto,abuse_queue,238
8722,2024-04-27,spam,short,52,Brazil,resolved,4.0,warned,auto,spam_queue,5498
8723,2024-07-20,hate,video,887,Brazil,resolved,16.0,removed,human,abuse_queue,5384
8724,2024-07-09,spam,video,147,US,resolved,3.0,rejected,auto,spam_queue,255
8725,2024-12-29,spam,short,1093,India,resolved,5.0,removed,auto,spam_queue,5798
8726,2024-11-18,harassment,video,4440,Germany,open,,removed,human,abuse_queue,33
8727,2024-06-29,spam,video,3245,Brazil,resolved,3.0,ignored,auto,spam_queue,261
8728,2024-03-18,spam,video,855,India,resolved,9.0,removed,human,spam_queue,4013
8729,2024-03-15,hate,comment,2722,US,resolved,37.0,removed,human,abuse_queue,610
8730,2024-10-21,harassment,comment,186,Brazil,resolved,55.0,removed,human,abuse_queue,366
8731,2024-10-07,copyright,video,3501,Brazil,resolved,33.0,ignored,human,copyright_queue,3489
8732,2024-01-21,spam,comment,129,Brazil,resolved,15.0,removed,human,spam_queue,3455
8733,2024-06-19,spam,comment,1081,India,resolved,19.0,removed,human,spam_queue,5332
8734,2024-01-15,spam,short,330,India,resolved,5.0,warned,auto,spam_queue,490
8735,2024-07-29,hate,video,4178,India,resolved,17.0,removed,human,abuse_queue,7328
8736,2024-02-17,spam,comment,534,Germany,resolved,2.0,ignored,auto,spam_queue,5757
8737,2024-03-26,spam,video,1680,Brazil,resolved,15.0,removed,human,spam_queue,8
8738,2024-05-28,spam,video,1858,Brazil,resolved,2.0,rejected,auto,spam_queue,7014
8739,2024-07-06,hate,video,1901,UK,open,,removed,auto,abuse_queue,6673
8740,2024-11-01,spam,comment,5,India,resolved,3.0,removed,auto,spam_queue,3281
8741,2024-05-30,spam,comment,4449,UK,resolved,38.0,removed,human,spam_queue,7574
8742,2024-05-20,spam,video,4814,Germany,resolved,31.0,removed,human,spam_queue,7728
8743,2024-03-09,spam,comment,3551,Germany,open,,removed,auto,spam_queue,4707
8744,2024-09-16,spam,comment,1336,US,resolved,1.0,removed,auto,spam_queue,3792
8745,2024-11-29,spam,video,197,Germany,resolved,21.0,removed,human,spam_queue,177
8746,2024-01-09,hate,video,368,India,resolved,23.0,removed,human,abuse_queue,4758
8747,2024-04-30,spam,video,3766,US,open,,removed,auto,spam_queue,4761
8748,2024-04-10,spam,comment,3389,Germany,resolved,2.0,removed,auto,spam_queue,4144
8749,2024-05-28,spam,comment,786,Germany,open,,removed,auto,spam_queue,13
8750,2024-05-25,copyright,video,4124,Germany,resolved,46.0,rejected,human,copyright_queue,3789
8751,2024-12-18,spam,video,2946,Germany,resolved,37.0,removed,human,spam_queue,3838
8752,2024-08-30,hate,video,53,US,resolved,12.0,warned,auto,abuse_queue,93
8753,2024-08-28,hate,comment,3127,Germany,resolved,9.0,removed,auto,abuse_queue,6417
8754,2024-12-02,spam,video,801,Brazil,resolved,1.0,removed,auto,spam_queue,7707
8755,2024-02-12,spam,short,4946,UK,resolved,3.0,removed,auto,spam_queue,6508
8756,2024-04-04,harassment,video,1195,US,resolved,7.0,removed,auto,abuse_queue,4080
8757,2024-08-13,harassment,comment,76,Germany,resolved,21.0,removed,human,abuse_queue,7876
8758,2024-01-06,hate,video,249,Germany,resolved,47.0,removed,human,abuse_queue,476
8759,2024-08-01,hate,video,3789,Germany,resolved,26.0,removed,human,abuse_queue,6167
8760,2024-07-24,spam,video,3168,UK,resolved,19.0,removed,human,spam_queue,4904
8761,2024-03-07,harassment,comment,415,India,resolved,21.0,removed,human,abuse_queue,6606
8762,2024-04-09,spam,video,53,UK,resolved,18.0,warned,human,spam_queue,5777
8763,2024-01-12,harassment,comment,101,UK,open,,removed,auto,abuse_queue,5639
8764,2024-08-24,harassment,comment,2834,Brazil,resolved,38.0,removed,human,abuse_queue,46
8765,2024-11-17,spam,comment,10,Brazil,resolved,40.0,removed,human,spam_queue,6110
8766,2024-09-14,spam,short,4780,Brazil,open,,removed,human,spam_queue,2359
8767,2024-12-02,spam,video,325,India,open,,removed,auto,spam_queue,7585
8768,2024-05-14,spam,short,3906,US,resolved,36.0,removed,human,spam_queue,4511
8769,2024-08-09,hate,comment,815,UK,resolved,38.0,removed,human,abuse_queue,4279
8770,2024-06-04,harassment,comment,111,Brazil,open,,removed,human,abuse_queue,7804
8771,2024-05-21,harassment,video,57,UK,resolved,14.0,removed,human,abuse_queue,62
8772,2024-06-06,spam,video,4012,Germany,resolved,36.0,removed,human,spam_queue,2159
8773,2024-11-21,spam,video,1732,US,open,,warned,human,spam_queue,6093
8774,2024-12-09,spam,comment,4487,UK,open,,warned,auto,spam_queue,7673
8775,2024-09-18,spam,short,85,Brazil,resolved,3.0,removed,auto,spam_queue,297
8776,2024-10-09,harassment,video,4304,India,open,,removed,auto,abuse_queue,5733
8777,2024-12-03,hate,comment,771,Brazil,resolved,24.0,removed,human,abuse_queue,2634
8778,2024-12-09,spam,comment,4017,Germany,resolved,4.0,ignored,auto,spam_queue,298
8779,2024-08-16,harassment,comment,2759,Germany,resolved,11.0,removed,auto,abuse_queue,2552
8780,2024-10-06,spam,video,2219,UK,resolved,1.0,ignored,auto,spam_queue,4556
8781,2024-12-23,spam,video,11,Brazil,resolved,3.0,removed,auto,spam_queue,4701
8782,2024-10-16,spam,video,3671,Germany,resolved,2.0,removed,auto,spam_queue,4022
8783,2024-06-16,harassment,video,3921,UK,resolved,10.0,removed,auto,abuse_queue,87
8784,2024-02-16,spam,video,3995,Germany,resolved,1.0,removed,auto,spam_queue,272
8785,2024-07-21,spam,video,4836,India,resolved,1.0,warned,auto,spam_queue,7276
8786,2024-08-01,harassment,video,64,Germany,resolved,40.0,removed,human,abuse_queue,7938
8787,2024-09-02,harassment,comment,42,Brazil,resolved,9.0,warned,auto,abuse_queue,299
8788,2024-01-24,spam,short,2710,UK,resolved,3.0,removed,auto,spam_queue,3760
8789,2024-11-16,harassment,short,44,Brazil,resolved,6.0,removed,auto,abuse_queue,2924
8790,2024-09-30,hate,video,527,UK,resolved,42.0,removed,human,abuse_queue,294
8791,2024-02-13,spam,video,61,Brazil,resolved,4.0,removed,auto,spam_queue,566
8792,2024-11-27,harassment,short,4367,Germany,resolved,13.0,removed,human,abuse_queue,3988
8793,2024-11-08,spam,comment,50,UK,open,,rejected,human,spam_queue,228
8794,2024-12-28,hate,short,68,India,resolved,33.0,warned,human,abuse_queue,272
8795,2024-06-04,copyright,comment,3505,Germany,resolved,5.0,removed,auto,copyright_queue,96
8796,2024-07-17,spam,short,20,Brazil,resolved,3.0,rejected,auto,spam_queue,6221
8797,2024-06-10,spam,comment,1809,Brazil,resolved,27.0,ignored,human,spam_queue,3217
8798,2024-08-21,spam,comment,2223,US,resolved,4.0,rejected,auto,spam_queue,7491
8799,2024-06-11,spam,comment,3938,US,resolved,3.0,removed,auto,spam_queue,2350
8800,2024-04-25,spam,video,114,US,resolved,3.0,ignored,auto,spam_queue,2221
8801,2024-04-02,harassment,comment,42,US,resolved,9.0,removed,auto,abuse_queue,7940
8802,2024-02-11,spam,video,4085,UK,resolved,4.0,removed,auto,spam_queue,214
8803,2024-10-10,spam,video,1918,US,resolved,2.0,removed,auto,spam_queue,6137
8804,2024-07-28,harassment,short,19,Germany,open,,removed,human,abuse_queue,2993
8805,2024-07-24,harassment,comment,4068,US,resolved,52.0,removed,human,abuse_queue,4268
8806,2024-08-07,spam,video,1596,India,resolved,5.0,removed,auto,spam_queue,660
8807,2024-10-06,harassment,video,4212,Germany,resolved,10.0,removed,auto,abuse_queue,6563
8808,2024-05-15,copyright,video,2614,Brazil,resolved,2.0,removed,auto,copyright_queue,547
8809,2024-04-15,spam,video,2142,UK,resolved,5.0,warned,auto,spam_queue,6279
8810,2024-04-27,spam,video,3021,US,resolved,8.0,removed,human,spam_queue,7167
8811,2024-08-24,harassment,comment,4545,UK,resolved,26.0,removed,human,abuse_queue,7018
8812,2024-11-04,harassment,comment,4902,India,resolved,29.0,removed,human,abuse_queue,86
8813,2024-04-09,spam,video,947,Brazil,resolved,2.0,rejected,auto,spam_queue,2905
8814,2024-09-17,spam,comment,4572,India,resolved,1.0,removed,auto,spam_queue,6133
8815,2024-10-31,hate,video,3967,Brazil,resolved,29.0,removed,human,abuse_queue,968
8816,2024-12-19,copyright,video,53,Germany,resolved,30.0,ignored,human,copyright_queue,6208
8817,2024-10-12,hate,comment,4746,Germany,resolved,17.0,removed,human,abuse_queue,7903
8818,2024-11-23,copyright,short,22,US,resolved,47.0,rejected,human,copyright_queue,2390
8819,2024-04-12,harassment,short,3639,US,resolved,13.0,warned,auto,abuse_queue,7773
8820,2024-03-03,copyright,comment,3949,Germany,resolved,5.0,removed,auto,copyright_queue,99
8821,2024-06-23,harassment,video,4721,India,resolved,18.0,warned,human,abuse_queue,5063
8822,2024-10-08,copyright,comment,142,UK,resolved,3.0,removed,auto,copyright_queue,4549
8823,2024-10-19,spam,comment,300,Brazil,resolved,1.0,ignored,auto,spam_queue,5806
8824,2024-08-13,hate,video,2813,Brazil,resolved,29.0,removed,human,abuse_queue,3712
8825,2024-01-07,spam,comment,3225,UK,resolved,3.0,rejected,auto,spam_queue,7754
8826,2024-05-06,spam,comment,682,India,resolved,2.0,removed,auto,spam_queue,592
8827,2024-04-01,harassment,comment,86,Brazil,resolved,38.0,removed,human,abuse_queue,101
8828,2024-07-08,spam,comment,1967,Germany,resolved,5.0,rejected,auto,spam_queue,573
8829,2024-12-24,spam,short,3728,Germany,resolved,4.0,warned,auto,spam_queue,4472
8830,2024-02-22,copyright,comment,396,UK,resolved,24.0,removed,human,copyright_queue,6746
8831,2024-08-29,harassment,comment,183,US,resolved,14.0,removed,auto,abuse_queue,3131
8832,2024-05-11,copyright,short,1807,Brazil,resolved,17.0,removed,human,copyright_queue,3629
8833,2024-12-29,copyright,comment,1237,US,resolved,23.0,removed,human,copyright_queue,7562
8834,2024-04-21,spam,short,3434,Brazil,resolved,1.0,removed,auto,spam_queue,5817
8835,2024-01-07,spam,comment,146,Brazil,resolved,3.0,removed,auto,spam_queue,110
8836,2024-08-17,spam,video,1829,US,resolved,5.0,removed,auto,spam_queue,7305
8837,2024-06-04,harassment,video,4509,Germany,open,,removed,human,abuse_queue,1549
8838,2024-07-15,harassment,video,4861,UK,resolved,43.0,removed,human,abuse_queue,6199
8839,2024-11-18,spam,video,151,UK,resolved,2.0,removed,auto,spam_queue,773
8840,2024-12-29,spam,video,2411,UK,resolved,5.0,ignored,auto,spam_queue,6650
8841,2024-08-10,spam,comment,2116,Brazil,resolved,42.0,removed,human,spam_queue,7721
8842,2024-09-06,spam,video,4647,Brazil,resolved,23.0,removed,human,spam_queue,7903
8843,2024-03-23,spam,comment,3319,India,resolved,2.0,ignored,auto,spam_queue,273
8844,2024-08-27,hate,short,962,Brazil,resolved,51.0,removed,human,abuse_queue,50
8845,2024-12-25,spam,video,107,India,resolved,4.0,removed,auto,spam_queue,177
8846,2024-11-18,spam,video,3781,Brazil,resolved,25.0,removed,human,spam_queue,1727
8847,2024-09-19,spam,short,4741,US,resolved,30.0,rejected,human,spam_queue,3299
8848,2024-07-07,hate,video,19,UK,resolved,12.0,removed,auto,abuse_queue,1081
8849,2024-12-31,spam,video,1673,India,open,,warned,human,spam_queue,5414
8850,2024-10-16,spam,video,43,UK,resolved,1.0,warned,auto,spam_queue,1575
8851,2024-12-27,harassment,video,4122,UK,resolved,24.0,removed,human,abuse_queue,2920
8852,2024-02-27,copyright,comment,3767,UK,open,,removed,human,copyright_queue,6855
8853,2024-01-09,copyright,comment,1182,Brazil,open,,removed,human,copyright_queue,984
8854,2024-10-30,spam,video,1166,Germany,resolved,1.0,warned,auto,spam_queue,2500
8855,2024-04-24,harassment,comment,2586,Brazil,resolved,14.0,removed,auto,abuse_queue,5368
8856,2024-07-28,spam,video,2408,UK,resolved,4.0,rejected,auto,spam_queue,7342
8857,2024-02-10,spam,video,70,Germany,resolved,3.0,removed,auto,spam_queue,5405
8858,2024-10-30,spam,comment,883,UK,resolved,3.0,removed,auto,spam_queue,26
8859,2024-06-21,spam,comment,2885,Brazil,resolved,44.0,removed,human,spam_queue,3095
8860,2024-08-21,hate,video,59,US,resolved,11.0,removed,auto,abuse_queue,2918
8861,2024-10-07,copyright,comment,3127,Germany,resolved,32.0,removed,human,copyright_queue,4517
8862,2024-03-18,spam,comment,3137,Germany,resolved,4.0,rejected,auto,spam_queue,3277
8863,2024-04-17,spam,short,3320,UK,resolved,28.0,removed,human,spam_queue,94
8864,2024-10-07,spam,comment,476,Brazil,resolved,4.0,ignored,auto,spam_queue,7439
8865,2024-02-08,harassment,video,89,UK,resolved,49.0,removed,human,abuse_queue,1468
8866,2024-04-28,copyright,comment,180,US,resolved,18.0,removed,human,copyright_queue,1264
8867,2024-11-30,hate,video,1687,US,resolved,9.0,removed,auto,abuse_queue,2140
8868,2024-12-01,harassment,video,195,US,resolved,10.0,removed,auto,abuse_queue,4396
8869,2024-01-27,spam,comment,3636,Brazil,resolved,28.0,removed,human,spam_queue,117
8870,2024-04-13,hate,short,3874,US,resolved,29.0,removed,human,abuse_queue,978
8871,2024-03-14,spam,video,849,India,resolved,4.0,removed,auto,spam_queue,1230
8872,2024-07-09,copyright,video,118,Brazil,resolved,4.0,removed,auto,copyright_queue,196
8873,2024-11-19,spam,comment,2910,Brazil,resolved,5.0,removed,auto,spam_queue,4855
8874,2024-05-26,harassment,short,74,UK,resolved,34.0,removed,human,abuse_queue,2149
8875,2024-09-11,spam,comment,4657,Germany,open,,removed,auto,spam_queue,261
8876,2024-10-10,spam,comment,86,Brazil,open,,removed,auto,spam_queue,6752
8877,2024-07-31,harassment,short,2266,UK,resolved,10.0,removed,auto,abuse_queue,160
8878,2024-05-02,harassment,comment,2845,India,resolved,14.0,removed,human,abuse_queue,6086
8879,2024-07-24,hate,comment,3555,India,open,,removed,human,abuse_queue,2550
8880,2024-08-27,harassment,comment,407,Brazil,resolved,51.0,removed,human,abuse_queue,4836
8881,2024-12-04,spam,comment,2661,Brazil,resolved,4.0,removed,auto,spam_queue,4345
8882,2024-10-12,hate,comment,45,Germany,resolved,6.0,removed,auto,abuse_queue,988
8883,2024-01-22,hate,comment,3304,India,resolved,33.0,removed,human,abuse_queue,3095
8884,2024-09-15,spam,comment,42,Brazil,resolved,4.0,removed,auto,spam_queue,3674
8885,2024-12-22,hate,comment,3479,Brazil,resolved,48.0,removed,human,abuse_queue,6950
8886,2024-04-14,copyright,comment,19,Brazil,open,,removed,human,copyright_queue,4226
8887,2024-09-14,harassment,video,135,Brazil,resolved,9.0,removed,auto,abuse_queue,7846
8888,2024-07-22,spam,comment,4323,Germany,resolved,1.0,warned,auto,spam_queue,5357
8889,2024-11-05,harassment,video,102,Brazil,resolved,25.0,warned,human,abuse_queue,888
8890,2024-09-18,spam,video,4919,Brazil,resolved,2.0,removed,auto,spam_queue,198
8891,2024-04-16,harassment,short,2845,Brazil,resolved,16.0,removed,human,abuse_queue,5281
8892,2024-09-07,harassment,video,2436,US,open,,removed,human,abuse_queue,6283
8893,2024-08-08,copyright,comment,110,India,resolved,5.0,ignored,auto,copyright_queue,886
8894,2024-08-09,harassment,comment,1277,US,resolved,22.0,removed,human,abuse_queue,6654
8895,2024-09-14,spam,comment,4808,UK,resolved,46.0,removed,human,spam_queue,7549
8896,2024-07-19,harassment,video,4078,Brazil,resolved,12.0,removed,auto,abuse_queue,4843
8897,2024-09-14,spam,video,4925,UK,open,,removed,auto,spam_queue,1423
8898,2024-12-14,spam,video,2676,UK,resolved,3.0,warned,auto,spam_queue,196
8899,2024-08-12,spam,video,2655,US,resolved,5.0,removed,auto,spam_queue,3621
8900,2024-07-20,spam,video,2248,Germany,resolved,3.0,removed,auto,spam_queue,4571
8901,2024-08-13,copyright,comment,26,India,resolved,17.0,removed,human,copyright_queue,7314
8902,2024-08-23,harassment,video,1559,UK,resolved,10.0,removed,auto,abuse_queue,2892
8903,2024-07-01,hate,short,3592,India,resolved,52.0,removed,human,abuse_queue,2059
8904,2024-07-18,spam,comment,4898,Brazil,resolved,5.0,removed,auto,spam_queue,145
8905,2024-12-22,harassment,comment,2340,Brazil,resolved,57.0,removed,human,abuse_queue,139
8906,2024-09-02,harassment,comment,1531,Brazil,resolved,43.0,removed,human,abuse_queue,46
8907,2024-12-18,spam,comment,28,India,resolved,1.0,warned,auto,spam_queue,172
8908,2024-04-20,copyright,comment,4990,UK,resolved,27.0,ignored,human,copyright_queue,235
8909,2024-01-06,spam,short,80,Germany,resolved,28.0,removed,human,spam_queue,470
8910,2024-08-23,harassment,comment,4150,India,resolved,52.0,removed,human,abuse_queue,1831
8911,2024-05-06,spam,comment,3159,Germany,resolved,4.0,ignored,auto,spam_queue,7204
8912,2024-04-13,spam,short,583,India,resolved,4.0,ignored,auto,spam_queue,2229
8913,2024-08-24,hate,comment,385,Germany,resolved,31.0,warned,human,abuse_queue,1409
8914,2024-06-03,hate,video,118,Germany,resolved,13.0,removed,human,abuse_queue,5920
8915,2024-09-13,harassment,video,1832,US,resolved,10.0,removed,auto,abuse_queue,5682
8916,2024-08-22,copyright,video,88,US,resolved,5.0,removed,auto,copyright_queue,2388
8917,2024-10-15,spam,short,114,US,resolved,5.0,removed,auto,spam_queue,55
8918,2024-02-09,harassment,video,114,Brazil,resolved,10.0,removed,auto,abuse_queue,5290
8919,2024-10-14,spam,video,3360,India,resolved,12.0,removed,human,spam_queue,1074
8920,2024-07-15,harassment,comment,4281,India,resolved,10.0,removed,human,abuse_queue,5312
8921,2024-09-29,spam,video,186,Germany,resolved,28.0,removed,human,spam_queue,222
8922,2024-09-20,spam,video,1615,India,resolved,2.0,warned,auto,spam_queue,6382
8923,2024-02-26,copyright,comment,3236,UK,resolved,3.0,removed,auto,copyright_queue,397
8924,2024-10-24,spam,comment,1117,UK,resolved,26.0,rejected,human,spam_queue,869
8925,2024-04-07,spam,comment,62,US,resolved,6.0,removed,human,spam_queue,3397
8926,2024-05-16,spam,video,6,US,resolved,20.0,ignored,human,spam_queue,64
8927,2024-03-27,spam,comment,2616,UK,resolved,42.0,warned,human,spam_queue,5542
8928,2024-08-29,spam,short,4414,Germany,resolved,5.0,rejected,auto,spam_queue,1404
8929,2024-07-17,spam,comment,136,US,resolved,18.0,removed,human,spam_queue,7587
8930,2024-11-05,harassment,comment,198,Germany,resolved,27.0,removed,human,abuse_queue,155
8931,2024-03-24,harassment,video,4431,UK,resolved,25.0,removed,human,abuse_queue,2931
